id,latitude,longitude,location,vehicle_number,vehicle_type,violation_type,created_datetime,date,hour,day_of_week,month,week,police_station,junction_name,validation_status,center_code,is_named_junction,is_peak_hour,is_main_road_violation,is_large_vehicle
FKID004477,12.9630076,77.5763625,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4399,JEEP,WRONG PARKING,2024-02-01T16:35:46+00:00,2024-02-01,16,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,False,False,False
FKID004478,12.963265,77.5762933,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4400,CAR,WRONG PARKING,2024-02-01T16:35:46+00:00,2024-02-01,16,Thursday,2024-02,2024-W05,V.V.Puram (C.Pet),BTP082 - KR Market Junction,UNKNOWN,24,True,False,False,False
FKID004479,12.9640238,77.5767185,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4401,PASSENGER AUTO,WRONG PARKING,2024-03-11T07:07:46+00:00,2024-03-11,7,Monday,2024-03,2024-W11,V.V.Puram (C.Pet),BTP082 - KR Market Junction,REJECTED,24,True,False,False,False
FKID004480,12.9632742,77.5766148,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4402,SCOOTER,WRONG PARKING,2024-02-01T16:38:46+00:00,2024-02-01,16,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,False,False,False
FKID004481,12.963405,77.576525,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4403,MOTOR CYCLE,WRONG PARKING,2024-02-01T16:38:46+00:00,2024-02-01,16,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,False,False,False
FKID004482,12.963405,77.576525,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4404,MOTOR CYCLE,WRONG PARKING,2024-02-01T16:38:46+00:00,2024-02-01,16,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,False,False,False
FKID004483,12.9634242,77.5765874,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4405,CAR,WRONG PARKING,2024-02-01T16:39:46+00:00,2024-02-01,16,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,False,False,False
FKID004484,12.9634242,77.5765874,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4406,SCOOTER,WRONG PARKING,2024-02-01T16:39:46+00:00,2024-02-01,16,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,False,False,False
FKID004485,12.9631113,77.576418,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4407,CAR,WRONG PARKING,2024-02-01T16:33:46+00:00,2024-02-01,16,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,False,False,False
FKID004486,12.963405,77.576525,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4408,SCOOTER,WRONG PARKING,2024-02-01T16:38:46+00:00,2024-02-01,16,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,False,False,False
FKID004487,12.963405,77.576525,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4409,SCOOTER,WRONG PARKING,2024-02-01T16:49:46+00:00,2024-02-01,16,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,False,False,False
FKID004488,12.9637383,77.5767167,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4410,SCOOTER,WRONG PARKING,2024-02-01T17:29:46+00:00,2024-02-01,17,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,True,False,False
FKID004489,12.9640394,77.5766128,"Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4411,PASSENGER AUTO,WRONG PARKING,2024-03-11T07:12:46+00:00,2024-03-11,7,Monday,2024-03,2024-W11,V.V.Puram (C.Pet),BTP082 - KR Market Junction,REJECTED,24,True,False,False,False
FKID004490,12.9918641,77.5508682,"Sri B Gangaiah Road, Government Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL4412,CAR,WRONG PARKING,2024-01-31T19:23:46+00:00,2024-01-31,19,Wednesday,2024-01,2024-W05,Vijayanagara,"BTP170 - Dr. Bheem Rao Palace, Chord Road",APPROVED,30,True,True,False,False
FKID004491,12.9633659,77.5765285,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0292,SCOOTER,WRONG PARKING,2024-02-01T17:04:46+00:00,2024-02-01,17,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,True,False,False
FKID004492,12.9640455,77.5767685,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4413,PASSENGER AUTO,WRONG PARKING,2024-02-01T17:05:46+00:00,2024-02-01,17,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,True,False,False
FKID004493,12.963548,77.5766541,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4414,SCOOTER,WRONG PARKING,2024-02-01T17:05:46+00:00,2024-02-01,17,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,True,False,False
FKID004494,12.9638183,77.57663,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4415,CAR,WRONG PARKING,2024-02-01T17:06:46+00:00,2024-02-01,17,Thursday,2024-02,2024-W05,V.V.Puram (C.Pet),BTP082 - KR Market Junction,UNKNOWN,24,True,True,False,False
FKID004495,12.9870488,77.6197235,"Professor K Venkatachalam Circle, Venkatachalam Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL4417,CAR,NO PARKING,2024-01-31T08:24:46+00:00,2024-01-31,8,Wednesday,2024-01,2024-W05,Pulikeshinagar(F.Town),No Junction,APPROVED,14,False,True,False,False
FKID004496,12.9635232,77.57654,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4418,SCOOTER,WRONG PARKING,2024-02-01T17:17:46+00:00,2024-02-01,17,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,True,False,False
FKID004497,12.9635633,77.57635,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4419,SCOOTER,WRONG PARKING,2024-02-01T17:17:46+00:00,2024-02-01,17,Thursday,2024-02,2024-W05,V.V.Puram (C.Pet),BTP082 - KR Market Junction,UNKNOWN,24,True,True,False,False
FKID004498,12.9635633,77.57635,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4403,MOTOR CYCLE,WRONG PARKING,2024-02-01T17:17:46+00:00,2024-02-01,17,Thursday,2024-02,2024-W05,V.V.Puram (C.Pet),BTP082 - KR Market Junction,UNKNOWN,24,True,True,False,False
FKID004499,12.9635633,77.57635,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4409,SCOOTER,WRONG PARKING,2024-02-01T17:17:46+00:00,2024-02-01,17,Thursday,2024-02,2024-W05,V.V.Puram (C.Pet),BTP082 - KR Market Junction,UNKNOWN,24,True,True,False,False
FKID004500,12.9987538,77.5714079,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL4420,CAR,WRONG PARKING,2024-03-10T05:06:46+00:00,2024-03-10,5,Sunday,2024-03,2024-W10,Malleshwaram,No Junction,REJECTED,19,False,False,False,False
FKID004501,13.0004261,77.5713077,"Sri Venkataranga Ayangar Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL4421,CAR,WRONG PARKING,2024-03-11T06:51:46+00:00,2024-03-11,6,Monday,2024-03,2024-W11,Malleshwaram,No Junction,REJECTED,19,False,False,False,False
FKID004502,12.979031,77.5793345,"Vajreshwari Road, Railway Officers Enclave, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL4422,MOTOR CYCLE,NO PARKING; PARKING ON FOOTPATH,2024-01-31T20:54:46+00:00,2024-01-31,20,Wednesday,2024-01,2024-W05,Upparpet,BTP058 - Subbanna Junction,APPROVED,3,True,True,True,False
FKID004503,12.963125,77.5764096,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4423,SCOOTER,WRONG PARKING,2024-02-01T17:27:46+00:00,2024-02-01,17,Thursday,2024-02,2024-W05,City Market,BTP082 - KR Market Junction,UNKNOWN,28,True,True,False,False
FKID004504,13.0716267,77.58825,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL4424,SCOOTER,NO PARKING,2024-03-28T00:47:46+00:00,2024-03-28,0,Thursday,2024-03,2024-W13,Kodigehalli,No Junction,UNKNOWN,,False,False,False,False
FKID004505,12.966845,77.6585067,"1st Cross Road, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL4425,SCOOTER,PARKING ON FOOTPATH; NO PARKING,2024-03-28T02:50:46+00:00,2024-03-28,2,Thursday,2024-03,2024-W13,Jeevanbheemanagar,No Junction,UNKNOWN,4,False,False,True,False
FKID004506,12.9716651,77.5976989,"Walton Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL4426,MOTOR CYCLE,NO PARKING,2024-03-28T02:54:46+00:00,2024-03-28,2,Thursday,2024-03,2024-W13,Cubbon Park,BTP063 - Siddalingaiah Circle,UNKNOWN,2,True,False,False,False
FKID004507,12.9346376,77.6905299,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL4427,SCOOTER,NO PARKING,2024-03-27T01:18:46+00:00,2024-03-27,1,Wednesday,2024-03,2024-W13,HAL Old Airport,No Junction,UNKNOWN,13,False,False,False,False
FKID004508,12.9716651,77.5976989,"Walton Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL4428,SCOOTER,NO PARKING,2024-03-28T02:50:46+00:00,2024-03-28,2,Thursday,2024-03,2024-W13,Cubbon Park,BTP063 - Siddalingaiah Circle,UNKNOWN,2,True,False,False,False
FKID004509,12.966835,77.6584733,"1st Cross Road, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL4429,SCOOTER,PARKING ON FOOTPATH; WRONG PARKING,2024-03-28T02:50:46+00:00,2024-03-28,2,Thursday,2024-03,2024-W13,Jeevanbheemanagar,No Junction,UNKNOWN,4,False,False,True,False
FKID004510,13.0716267,77.58825,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL4430,SCOOTER,NO PARKING,2024-03-28T02:55:46+00:00,2024-03-28,2,Thursday,2024-03,2024-W13,Kodigehalli,No Junction,UNKNOWN,,False,False,False,False
FKID004511,12.911105,77.5729119,"Konanakunte Main Road, SNN Raj Spiritua, Umarbagh Layout, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",FKN00GL4431,PASSENGER AUTO,WRONG PARKING,2024-03-03T19:07:46+00:00,2024-03-03,19,Sunday,2024-03,2024-W09,Jayanagara,"BTP117 - 9th Cross, Kanakapura Road",APPROVED,25,True,True,False,False
FKID004512,12.9113106,77.5729864,"41st Main Road, SNN Raj Spiritua, Umarbagh Layout, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",FKN00GL4432,PASSENGER AUTO,WRONG PARKING,2024-03-03T19:06:46+00:00,2024-03-03,19,Sunday,2024-03,2024-W09,Jayanagara,"BTP117 - 9th Cross, Kanakapura Road",REJECTED,25,True,True,False,False
FKID004513,13.0716267,77.58825,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL4433,MOTOR CYCLE,WRONG PARKING; NO PARKING,2024-03-28T00:46:46+00:00,2024-03-28,0,Thursday,2024-03,2024-W13,Kodigehalli,No Junction,UNKNOWN,,False,False,False,False
FKID004514,13.184335,77.679785,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4434,MAXI-CAB,NO PARKING,2024-03-11T08:03:46+00:00,2024-03-11,8,Monday,2024-03,2024-W11,Chikkajala,No Junction,APPROVED,40,False,True,False,True
FKID004515,13.18496,77.6798883,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4435,MAXI-CAB,NO PARKING,2024-03-11T08:02:46+00:00,2024-03-11,8,Monday,2024-03,2024-W11,Chikkajala,No Junction,APPROVED,40,False,True,False,True
FKID004516,13.1842283,77.6797667,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4436,MAXI-CAB,NO PARKING,2024-03-11T08:04:46+00:00,2024-03-11,8,Monday,2024-03,2024-W11,Chikkajala,No Junction,REJECTED,40,False,True,False,True
FKID004517,12.931223358510149,77.68517158238654,"Marthalli Ring Road, Shilpitha Tech Park, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL4437,CAR,NO PARKING,2024-02-01T00:35:46+00:00,2024-02-01,0,Thursday,2024-02,2024-W05,HAL Old Airport,No Junction,UNKNOWN,13,False,False,False,False
FKID004518,12.930350509864747,77.68516383318443,"Outer Ring Road, Saffron Square, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL4438,PASSENGER AUTO,NO PARKING,2024-02-01T00:40:46+00:00,2024-02-01,0,Thursday,2024-02,2024-W05,HAL Old Airport,No Junction,UNKNOWN,13,False,False,False,False
FKID004519,12.9361965,77.5178395,"Mysore Road, Gopalan Arcade, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",FKN00GL4439,TOURIST BUS,PARKING IN A MAIN ROAD; NO PARKING,2024-03-11T08:07:46+00:00,2024-03-11,8,Monday,2024-03,2024-W11,Byatarayanapura,No Junction,APPROVED,26,False,True,True,True
FKID004520,13.184096,77.687987,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4440,CAR,WRONG PARKING,2024-01-31T23:02:46+00:00,2024-01-31,23,Wednesday,2024-01,2024-W05,Chikkajala,No Junction,APPROVED,40,False,False,False,False
FKID004521,13.1832334,77.6837192,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4441,CAR,WRONG PARKING; DEFECTIVE NUMBER PLATE,2024-01-31T23:04:46+00:00,2024-01-31,23,Wednesday,2024-01,2024-W05,Chikkajala,No Junction,APPROVED,40,False,False,False,False
FKID004522,13.184096,77.687987,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4442,CAR,WRONG PARKING,2024-01-31T23:03:46+00:00,2024-01-31,23,Wednesday,2024-01,2024-W05,Chikkajala,No Junction,APPROVED,40,False,False,False,False
FKID004523,13.184096,77.687987,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4443,CAR,WRONG PARKING,2024-01-31T23:02:46+00:00,2024-01-31,23,Wednesday,2024-01,2024-W05,Chikkajala,No Junction,APPROVED,40,False,False,False,False
FKID004524,12.9721602,77.5979228,"Walton Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL4444,CAR,NO PARKING,2024-03-28T02:49:46+00:00,2024-03-28,2,Thursday,2024-03,2024-W13,Cubbon Park,BTP063 - Siddalingaiah Circle,UNKNOWN,2,True,False,False,False
FKID004525,13.1868843,77.6813743,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4445,CAR,WRONG PARKING,2024-01-31T23:04:46+00:00,2024-01-31,23,Wednesday,2024-01,2024-W05,Chikkajala,No Junction,APPROVED,40,False,False,False,False
FKID004526,13.1832334,77.6837192,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4446,CAR,WRONG PARKING,2024-01-31T23:04:46+00:00,2024-01-31,23,Wednesday,2024-01,2024-W05,Chikkajala,No Junction,APPROVED,40,False,False,False,False
FKID004527,13.184096,77.687987,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4447,CAR,WRONG PARKING,2024-01-31T23:03:46+00:00,2024-01-31,23,Wednesday,2024-01,2024-W05,Chikkajala,No Junction,APPROVED,40,False,False,False,False
FKID004528,13.184096,77.687987,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4448,CAR,WRONG PARKING,2024-01-31T23:03:46+00:00,2024-01-31,23,Wednesday,2024-01,2024-W05,Chikkajala,No Junction,APPROVED,40,False,False,False,False
FKID004529,13.1832334,77.6837192,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4449,CAR,WRONG PARKING,2024-01-31T23:06:46+00:00,2024-01-31,23,Wednesday,2024-01,2024-W05,Chikkajala,No Junction,UNKNOWN,40,False,False,False,False
FKID004530,13.1856074,77.6799587,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4450,CAR,WRONG PARKING,2024-01-31T23:06:46+00:00,2024-01-31,23,Wednesday,2024-01,2024-W05,Chikkajala,No Junction,UNKNOWN,40,False,False,False,False
FKID004531,13.1832334,77.6837192,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4451,CAR,WRONG PARKING,2024-02-01T00:51:46+00:00,2024-02-01,0,Thursday,2024-02,2024-W05,Chikkajala,No Junction,UNKNOWN,40,False,False,False,False
FKID004532,13.184096,77.687987,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",FKN00GL4452,CAR,WRONG PARKING,2024-01-31T23:03:46+00:00,2024-01-31,23,Wednesday,2024-01,2024-W05,Chikkajala,No Junction,APPROVED,40,False,False,False,False
FKID004533,12.9425487,77.5711475,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL4453,SCOOTER,WRONG PARKING,2024-03-11T07:43:46+00:00,2024-03-11,7,Monday,2024-03,2024-W11,Basavanagudi,BTP108 - Tagore Park Junction,APPROVED,7,True,False,False,False
FKID004534,12.9425502,77.5711466,"Koteshwara Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL4454,SCOOTER,WRONG PARKING,2024-03-11T07:43:46+00:00,2024-03-11,7,Monday,2024-03,2024-W11,Basavanagudi,BTP108 - Tagore Park Junction,APPROVED,7,True,False,False,False
FKID004535,12.9768473,77.5773283,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL4455,CAR,WRONG PARKING,2024-03-11T09:33:46+00:00,2024-03-11,9,Monday,2024-03,2024-W11,Upparpet,BTP040 - Elite Junction,APPROVED,3,True,True,False,False
FKID004536,13.0091004,77.5630819,"Canara Union Road, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL4456,SCOOTER,NO PARKING,2024-03-28T02:27:46+00:00,2024-03-28,2,Thursday,2024-03,2024-W13,Malleshwaram,No Junction,UNKNOWN,19,False,False,False,False
FKID004537,12.9845058,77.6015791,"Venkataswamy Naidu Road, Balappa Garden, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",FKN00GL4457,LGV,NO PARKING,2024-01-28T22:43:46+00:00,2024-01-28,22,Sunday,2024-01,2024-W04,Shivajinagar,BTP211 - Central Street Junction,APPROVED,16,True,False,False,False
FKID004538,12.9452133,77.5950233,"1st Main Road, Arepanahalli, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL4458,SCOOTER,NO PARKING,2024-03-27T09:30:46+00:00,2024-03-27,9,Wednesday,2024-03,2024-W13,Wilson Garden,"BTP123 - 10th Cross, Wilson Garden",UNKNOWN,32,True,True,False,False
FKID004539,12.9642426,77.5797223,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4459,PASSENGER AUTO,NO PARKING,2024-03-27T21:22:46+00:00,2024-03-27,21,Wednesday,2024-03,2024-W13,Halasuru Gate,BTP082 - KR Market Junction,UNKNOWN,12,True,False,False,False
FKID004540,12.9959167,77.6943517,"Whitefield Road, Wilshire 3, Lakshmisagar Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)",FKN00GL4460,PASSENGER AUTO,NO PARKING,2024-03-10T05:28:46+00:00,2024-03-10,5,Sunday,2024-03,2024-W10,Mahadevapura,No Junction,APPROVED,84,False,False,False,False
FKID004541,12.9469967,77.5943267,,FKN00GL4461,SCOOTER,NO PARKING,2024-03-27T21:49:46+00:00,2024-03-27,21,Wednesday,2024-03,2024-W13,Wilson Garden,"BTP123 - 10th Cross, Wilson Garden",UNKNOWN,32,True,False,False,False
FKID004542,13.0269431,77.5858453,"CBI Main Road, CBI Quarters, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",FKN00GL4462,CAR,NO PARKING,2024-03-28T22:15:46+00:00,2024-03-28,22,Thursday,2024-03,2024-W13,R.T. Nagar,No Junction,UNKNOWN,21,False,False,False,False
FKID004543,12.9745057,77.5452192,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL4463,SCOOTER,WRONG PARKING,2024-03-28T22:13:46+00:00,2024-03-28,22,Thursday,2024-03,2024-W13,Vijayanagara,BTP020 - Hosahalli Metro Station,UNKNOWN,30,True,False,False,False
FKID004544,12.977403,77.5793154,"3rd Cross Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL4464,CAR,NO PARKING,2024-03-09T20:43:46+00:00,2024-03-09,20,Saturday,2024-03,2024-W10,Upparpet,BTP044 - Sagar Theatre Junction,APPROVED,3,True,True,False,False
FKID004545,13.0716267,77.58825,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL4465,MOTOR CYCLE,WRONG PARKING,2024-03-28T00:46:46+00:00,2024-03-28,0,Thursday,2024-03,2024-W13,Kodigehalli,No Junction,UNKNOWN,,False,False,False,False
FKID004546,12.9332805,77.6910942,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0095,SCOOTER,NO PARKING,2024-03-28T02:55:46+00:00,2024-03-28,2,Thursday,2024-03,2024-W13,HAL Old Airport,No Junction,UNKNOWN,13,False,False,False,False
FKID004547,12.9668117,77.658475,"1st Cross Road, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL4466,MOTOR CYCLE,PARKING ON FOOTPATH; WRONG PARKING,2024-03-28T02:50:46+00:00,2024-03-28,2,Thursday,2024-03,2024-W13,Jeevanbheemanagar,No Junction,UNKNOWN,4,False,False,True,False
FKID004548,12.9668483,77.65843,"1st Cross Road, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL4467,SCOOTER,PARKING ON FOOTPATH; WRONG PARKING,2024-03-28T02:49:46+00:00,2024-03-28,2,Thursday,2024-03,2024-W13,Jeevanbheemanagar,No Junction,UNKNOWN,4,False,False,True,False
FKID004549,12.9668033,77.6584783,"1st Cross Road, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",FKN00GL4468,CAR,WRONG PARKING; PARKING ON FOOTPATH,2024-03-28T02:50:46+00:00,2024-03-28,2,Thursday,2024-03,2024-W13,Jeevanbheemanagar,No Junction,UNKNOWN,4,False,False,True,False
FKID004550,12.9642315,77.5800019,"Silver Jubilee Park Road, Dodpete, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL4469,CAR,PARKING IN A MAIN ROAD; NO PARKING,2024-03-27T21:18:46+00:00,2024-03-27,21,Wednesday,2024-03,2024-W13,Halasuru Gate,BTP082 - KR Market Junction,UNKNOWN,12,True,False,True,False
FKID004551,13.0716267,77.58825,"Sahakar Nagar Road, Olivia, Raintree Boulevard, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL4470,SCOOTER,WRONG PARKING,2024-03-28T02:55:46+00:00,2024-03-28,2,Thursday,2024-03,2024-W13,Kodigehalli,No Junction,UNKNOWN,,False,False,False,False
