hotspot_id,hotspot_type,hotspot_name,police_station,latitude,longitude,violation_count,unique_vehicle_count,repeat_vehicle_count,large_vehicle_share,main_road_violation_share,peak_hour_share,active_days,latest_datetime,top_violation_type,hotspot_severity,daily_density,repeat_offender_ratio,pcis_daily_density,pcis_peak_hour,pcis_large_vehicle,pcis_main_road,pcis_repeat_offender,pcis_score,pcis_percentile,pcis_band
N-ad42d0e2,Named Junction,BTP220 - Puttanna Junction,Jayanagara,12.9288446,77.5828285,294,278,1,0.0,0.0136,0.0034,91,2024-04-07T00:26:46+00:00,NO PARKING,42.05,3.2308,0.0036,46.077,20.97,18.5449,31.9544,54.7789,33.05,7.28,Low
U-937fdbd5,Discovered Unknown,Unknown Hotspot U-0186,Kodigehalli,13.0384425,77.5662265,28,27,1,0.0,0.0357,0.0,12,2024-03-13T02:22:46+00:00,WRONG PARKING,13.79,2.3333,0.037,27.3894,20.8274,18.5449,47.0756,88.5877,33.05,7.28,Low
U-4f80ea4b,Discovered Unknown,Unknown Hotspot U-0201,Hennuru,13.0205718,77.6567519,28,28,0,0.0714,0.0,0.0357,18,2024-03-24T08:02:46+00:00,WRONG PARKING,17.8,1.5556,0.0,8.7019,35.9486,63.0528,22.5392,53.067,32.9,6.99,Low
N-2e781520,Named Junction,BTP052 - CID Carlton House Junction,High ground,12.9811077,77.5848039,26,25,0,0.1154,0.0,0.0,15,2024-04-02T23:23:46+00:00,NO PARKING,16.56,1.7333,0.0,13.1241,20.8274,75.1783,22.5392,53.067,32.87,6.85,Low
U-de581e07,Discovered Unknown,Unknown Hotspot U-0283,No Police Station,13.0520301,77.4874476,25,24,0,0.04,0.08,0.0,15,2024-04-07T02:30:46+00:00,WRONG PARKING,13.55,1.6667,0.0,11.6976,20.8274,46.7903,63.1954,53.067,32.86,6.7,Low
U-502aaa2a,Discovered Unknown,Unknown Hotspot U-0189,K.S. Layout,12.907732,77.5329001,61,58,0,0.0,0.8197,0.0,37,2024-03-30T01:01:46+00:00,WRONG PARKING,31.29,1.6486,0.0,10.8417,20.8274,18.5449,97.5749,53.067,32.11,6.56,Low
N-ba85aea1,Named Junction,"BTP026 - 1st Block Junction, Rajajinagar",Rajajinagar,13.0016552,77.5492515,47,47,3,0.0,0.0,0.0,18,2024-04-05T23:24:46+00:00,WRONG PARKING,20.06,2.6111,0.0638,33.5235,20.8274,18.5449,22.5392,96.291,31.98,6.42,Low
N-13d827ed,Named Junction,"BTP115 - Sahasra Hospital, Jayanagar",K.S. Layout,12.9168191,77.5734408,31,31,1,0.0323,0.0,0.0323,20,2024-04-05T21:19:46+00:00,NO PARKING,18.68,1.55,0.0323,8.4165,34.0942,42.796,22.5392,86.3053,31.62,6.28,Low
U-bd31c536,Discovered Unknown,Unknown Hotspot U-0169,Kengeri,12.9373493,77.4926418,35,34,0,0.0286,0.0,0.0,14,2024-04-06T23:21:46+00:00,WRONG PARKING,18.4,2.5,0.0,30.3852,20.8274,39.515,22.5392,53.067,30.91,6.13,Low
N-489f153c,Named Junction,"BTP024 - NPS, Vijayanagar",Rajajinagar,12.9855298,77.5494596,21,19,0,0.0,0.1429,0.0,11,2024-04-05T22:16:46+00:00,WRONG PARKING,13.43,1.9091,0.0,18.117,20.8274,18.5449,72.3252,53.067,30.51,5.99,Low
U-e0df76a1,Discovered Unknown,Unknown Hotspot U-0070,K.S. Layout,12.8938489,77.5678172,49,41,0,0.0408,0.0204,0.0,27,2024-04-06T07:21:46+00:00,NO PARKING,26.73,1.8148,0.0,15.6919,20.8274,47.3609,37.2325,53.067,30.28,5.85,Low
N-841830ee,Named Junction,"BTP178 - 18th Main, Marenahalli",J.P. Nagar,12.9167885,77.5898203,3,3,0,0.0,0.0,0.0,1,2023-12-14T03:23:46+00:00,WRONG PARKING,3.5,3.0,0.0,41.7974,20.8274,18.5449,22.5392,53.067,30.14,5.71,Low
N-42217741,Named Junction,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",Malleshwaram,12.9982901,77.5577461,16,15,1,0.0,0.0,0.0,7,2024-04-02T22:41:46+00:00,WRONG PARKING,12.02,2.2857,0.0667,26.5335,20.8274,18.5449,22.5392,97.2896,29.99,5.56,Low
N-d9f30334,Named Junction,"BTP114 - KR Road Junction, Near JSS",Jayanagara,12.9235788,77.576368,1,1,0,0.0,1.0,0.0,1,2024-02-26T07:13:46+00:00,WRONG PARKING,2.34,1.0,0.0,2.2825,20.8274,18.5449,100.0,53.067,29.91,5.42,Low
N-8521b61a,Named Junction,BTP132 - Anepalya Junction,Wilson Garden,12.9510624,77.603372,1,1,0,0.0,1.0,0.0,1,2024-01-29T23:33:46+00:00,PARKING IN A MAIN ROAD,2.34,1.0,0.0,2.2825,20.8274,18.5449,100.0,53.067,29.91,5.42,Low
U-f8d5bbe9,Discovered Unknown,Unknown Hotspot U-0281,Madiwala,12.9271671,77.6209591,37,36,0,0.0541,0.0,0.027,25,2024-04-02T01:10:46+00:00,WRONG PARKING,23.59,1.48,0.0,6.8474,31.2411,55.9201,22.5392,53.067,29.74,5.14,Low
N-83fb3a34,Named Junction,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",J.P. Nagar,12.9166578,77.57938,13,13,0,0.0,0.0,0.0769,8,2024-02-01T06:06:46+00:00,WRONG PARKING,11.96,1.625,0.0,10.4137,55.4922,18.5449,22.5392,53.067,29.39,4.99,Low
U-8496eaa2,Discovered Unknown,Unknown Hotspot U-0254,High ground,12.9935393,77.5955619,40,35,0,0.025,0.025,0.0,21,2024-04-07T21:05:46+00:00,WRONG PARKING,22.7,1.9048,0.0,17.9743,20.8274,36.0913,40.0856,53.067,29.14,4.85,Low
U-5bf9cb7f,Discovered Unknown,Unknown Hotspot U-0306,Adugodi,12.9335825,77.6230291,30,26,0,0.0333,0.0,0.0,15,2024-03-30T04:50:46+00:00,NO PARKING,16.44,2.0,0.0,21.398,20.8274,43.7946,22.5392,53.067,29.07,4.71,Low
N-547b8b4e,Named Junction,"BTP025 - Puttamma Choultry, Nagarbhavi",Vijayanagara,12.9771706,77.5380386,13,13,0,0.0769,0.0,0.0,10,2024-03-13T21:37:46+00:00,WRONG PARKING,12.75,1.3,0.0,3.709,20.8274,65.4779,22.5392,53.067,28.1,4.56,Low
N-0facc58f,Named Junction,BTP171 - Indian Express (Balekundri),Cubbon Park,12.9860951,77.5950082,8,8,0,0.0,0.0,0.0,3,2024-03-13T01:15:46+00:00,WRONG PARKING,6.67,2.6667,0.0,34.6648,20.8274,18.5449,22.5392,53.067,28.0,4.42,Low
N-dd75df85,Named Junction,"BTP178 - 18th Main, Marenahalli",Jayanagara,12.9169806,77.589377,4,4,0,0.0,0.25,0.0,3,2024-03-24T04:44:46+00:00,WRONG PARKING,5.05,1.3333,0.0,4.9929,20.8274,18.5449,80.5991,53.067,27.81,4.28,Low
U-c6a2e643,Discovered Unknown,Unknown Hotspot U-0328,Thalagattapura,12.8795786,77.5453776,44,41,0,0.0,0.0227,0.0227,23,2024-04-07T21:25:46+00:00,WRONG PARKING,24.24,1.913,0.0,18.2596,29.8146,18.5449,38.9444,53.067,27.79,4.14,Low
N-6ec95c6b,Named Junction,BTP107 - National College Junction,Basavanagudi,12.9476217,77.5735936,7,7,0,0.0,0.2857,0.0,7,2024-04-03T00:21:46+00:00,NO PARKING,7.79,1.0,0.0,2.2825,20.8274,18.5449,82.8816,53.067,27.34,3.99,Low
N-507976d5,Named Junction,BTP181 - Bileka Halli Junction,J.P. Nagar,12.9028216,77.6011414,5,5,0,0.0,0.2,0.0,4,2024-03-15T06:05:46+00:00,WRONG PARKING,5.69,1.25,0.0,3.1384,20.8274,18.5449,77.3181,53.067,26.76,3.85,Low
N-df277851,Named Junction,BTP187 - South End Circle,Basavanagudi,12.9377019,77.5797287,20,18,1,0.0,0.0,0.0,11,2024-03-30T05:53:46+00:00,WRONG PARKING,14.03,1.8182,0.0556,16.1198,20.8274,18.5449,22.5392,94.7218,26.6,3.71,Low
U-d681739d,Discovered Unknown,Unknown Hotspot U-0058,HSR Layout,12.9120413,77.6516425,63,57,0,0.0,0.0,0.0,26,2024-04-02T01:56:46+00:00,NO PARKING,29.27,2.4231,0.0,28.9586,20.8274,18.5449,22.5392,53.067,26.29,3.57,Low
N-ec332a74,Named Junction,BTP154 - Itmadu Junction,Banashankari,12.9297912,77.546565,12,12,0,0.0,0.0833,0.0,8,2024-04-04T23:25:46+00:00,WRONG PARKING,10.23,1.5,0.0,7.8459,20.8274,18.5449,64.0514,53.067,26.18,3.42,Low
U-ae364252,Discovered Unknown,Unknown Hotspot U-0240,Yeshwanthpura,13.0331954,77.5340757,35,31,0,0.0,0.0,0.0286,18,2024-04-04T05:24:46+00:00,WRONG PARKING,20.31,1.9444,0.0,19.1155,31.9544,18.5449,22.5392,53.067,26.12,3.28,Low
N-c71ae42d,Named Junction,BTP171 - Indian Express (Balekundri),High ground,12.9868077,77.5967667,10,10,0,0.0,0.1,0.0,8,2024-04-08T00:06:46+00:00,WRONG PARKING,9.88,1.25,0.0,3.1384,20.8274,18.5449,67.3324,53.067,25.26,3.14,Low
U-c0008176,Discovered Unknown,Unknown Hotspot U-0153,Bellandur,12.9137771,77.6665526,24,24,0,0.0,0.0,0.0417,16,2024-03-28T02:00:46+00:00,NO PARKING,13.66,1.5,0.0,7.8459,39.2297,18.5449,22.5392,53.067,24.56,3.0,Low
N-eef88391,Named Junction,BTP193 - Vasavi Circle,Basavanagudi,12.9482165,77.5764891,8,7,0,0.0,0.0,0.0,4,2024-04-08T04:18:46+00:00,NO PARKING,7.19,2.0,0.0,21.398,20.8274,18.5449,22.5392,53.067,24.02,2.85,Low
N-d625c0a9,Named Junction,BTP134 - Mico Bande,Wilson Garden,12.9484892,77.6018453,8,7,0,0.0,0.0,0.0,4,2024-03-16T06:35:46+00:00,WRONG PARKING,7.19,2.0,0.0,21.398,20.8274,18.5449,22.5392,53.067,24.02,2.85,Low
N-94472268,Named Junction,BTP067 - Jai Muni Rao Circle,No Police Station,12.9789988,77.540463,2,2,0,0.0,0.0,0.0,1,2024-02-02T21:45:46+00:00,NO PARKING,2.81,2.0,0.0,21.398,20.8274,18.5449,22.5392,53.067,24.02,2.85,Low
N-8bce42bc,Named Junction,BTP216 - Yediyur Junction,Jayanagara,12.9367137,77.5771238,2,2,0,0.0,0.0,0.0,1,2024-03-01T22:44:46+00:00,NO PARKING,2.81,2.0,0.0,21.398,20.8274,18.5449,22.5392,53.067,24.02,2.85,Low
N-de2f9300,Named Junction,"BTP110 - Bharathi Nursing Home, Basavanagudi",Basavanagudi,12.9374296,77.5723053,7,7,0,0.0,0.0,0.0,4,2024-04-02T06:01:46+00:00,WRONG PARKING,6.73,1.75,0.0,13.98,20.8274,18.5449,22.5392,53.067,21.8,2.28,Low
N-fb2a7517,Named Junction,BTP180 - Swagath Poornima Theatre,City Market,12.9586088,77.58646,6,6,0,0.0,0.0,0.0,4,2024-02-01T02:49:46+00:00,NO PARKING,6.04,1.5,0.0,7.8459,20.8274,18.5449,22.5392,53.067,19.96,2.14,Low
N-9b31b509,Named Junction,"BTP123 - 10th Cross, Wilson Garden",Adugodi,12.9438538,77.597227,7,7,0,0.0,0.0,0.0,5,2024-04-07T04:12:46+00:00,WRONG PARKING,7.06,1.4,0.0,5.7061,20.8274,18.5449,22.5392,53.067,19.32,2.0,Low
N-ab155ed0,Named Junction,BTP184 - Lalbagh West Gate,V.V.Puram (C.Pet),12.9495224,77.5790568,15,15,0,0.0,0.0,0.0,11,2024-03-29T23:12:46+00:00,NO PARKING,12.62,1.3636,0.0,5.2782,20.8274,18.5449,22.5392,53.067,19.19,1.85,Low
N-c6992b0d,Named Junction,BTP167 - JC Road Junction,Halasuru Gate,12.959307,77.5829512,4,4,0,0.0,0.0,0.0,3,2024-04-04T06:39:46+00:00,WRONG PARKING,5.05,1.3333,0.0,4.9929,20.8274,18.5449,22.5392,53.067,19.1,1.71,Low
N-2dd7485a,Named Junction,"BTP202 - East End Main Road, Jayanagar",J.P. Nagar,12.9154362,77.5980389,4,4,0,0.0,0.0,0.0,3,2024-03-11T23:16:46+00:00,WRONG PARKING,5.05,1.3333,0.0,4.9929,20.8274,18.5449,22.5392,53.067,19.1,1.71,Low
N-0f78beba,Named Junction,"BTP102 - BMTC Junction, KH Road",Halasuru Gate,12.9584351,77.5930395,7,6,0,0.0,0.0,0.0,6,2024-03-30T05:07:46+00:00,NO PARKING,7.46,1.1667,0.0,2.5678,20.8274,18.5449,22.5392,53.067,18.37,1.43,Low
N-0eee96d8,Named Junction,BTP157 - Kadirenahalli Cross,Banashankari,12.9141359,77.5666976,3,3,0,0.0,0.0,0.0,3,2024-03-28T23:58:46+00:00,WRONG PARKING,4.36,1.0,0.0,2.2825,20.8274,18.5449,22.5392,53.067,18.29,1.28,Low
N-eda9841d,Named Junction,BTP173 - TMC,Cubbon Park,12.9830615,77.5970131,3,3,0,0.0,0.0,0.0,3,2024-04-07T03:45:46+00:00,WRONG PARKING,4.36,1.0,0.0,2.2825,20.8274,18.5449,22.5392,53.067,18.29,1.28,Low
N-ba61d7c4,Named Junction,BTP181 - Bileka Halli Junction,Mico Layout,12.9006158,77.6010865,3,3,0,0.0,0.0,0.0,3,2024-01-16T04:39:46+00:00,NO PARKING,4.36,1.0,0.0,2.2825,20.8274,18.5449,22.5392,53.067,18.29,1.28,Low
N-a8956152,Named Junction,"BTP113 - 27th Cross, Pai Vista, KR Road",K.S. Layout,12.9166445,77.573072,2,2,0,0.0,0.0,0.0,2,2024-02-23T22:31:46+00:00,NO PARKING,3.0,1.0,0.0,2.2825,20.8274,18.5449,22.5392,53.067,18.29,1.28,Low
N-21b6ea5c,Named Junction,BTP028 - Vijayanagar Bus Stand Junction,No Police Station,12.9721151,77.537598,1,1,0,0.0,0.0,0.0,1,2024-02-03T05:34:46+00:00,WRONG PARKING,2.34,1.0,0.0,2.2825,20.8274,18.5449,22.5392,53.067,18.29,1.28,Low
N-bbc3bc4d,Named Junction,BTP082 - KR Market Junction,No Police Station,12.9633794,77.5801768,1,1,0,0.0,0.0,0.0,1,2024-02-03T05:30:46+00:00,WRONG PARKING,2.34,1.0,0.0,2.2825,20.8274,18.5449,22.5392,53.067,18.29,1.28,Low
N-fad40c57,Named Junction,"BTP102 - BMTC Junction, KH Road",Ashok Nagar,12.9588228,77.5933577,1,1,0,0.0,0.0,0.0,1,2024-02-26T23:43:46+00:00,NO PARKING,2.34,1.0,0.0,2.2825,20.8274,18.5449,22.5392,53.067,18.29,1.28,Low
N-d0a7b59e,Named Junction,"BTP094 - Sri Skanda Complex, Mysore Road",Magadi Road,12.9590233,77.5471796,1,1,0,0.0,0.0,0.0,1,2024-03-01T07:59:46+00:00,WRONG PARKING,2.34,1.0,0.0,2.2825,20.8274,18.5449,22.5392,53.067,18.29,1.28,Low
N-9975cfdc,Named Junction,BTP213 - Royan Circle,V.V.Puram (C.Pet),12.9605062,77.5701519,1,1,0,0.0,0.0,0.0,1,2024-02-28T23:01:46+00:00,NO PARKING,2.34,1.0,0.0,2.2825,20.8274,18.5449,22.5392,53.067,18.29,1.28,Low
